,Permit Creation Date,Revised Cost,Zipcode,Revised_Cost_Range,Low,Very Low,High,Medium,Very High,Extremely High
9560,2013-04-12,30000.0,94112.0,Medium,0,0,0,1,0,0
9561,2013-04-12,1.0,94117.0,Very Low,0,1,0,0,0,0
9562,2013-04-12,110000.0,94158.0,High,0,0,1,0,0,0
9563,2013-04-12,32400.0,94123.0,Medium,0,0,0,1,0,0
9564,2013-04-12,32400.0,94123.0,Medium,0,0,0,1,0,0
9565,2013-04-12,1.0,94117.0,Very Low,0,1,0,0,0,0
9566,2013-04-12,8000.0,94110.0,Low,1,0,0,0,0,0
9567,2013-04-12,5000.0,94118.0,Low,1,0,0,0,0,0
9568,2013-04-12,1000.0,94117.0,Very Low,0,1,0,0,0,0
9569,2013-04-12,1.0,94102.0,Very Low,0,1,0,0,0,0
9570,2013-04-12,20000.0,94108.0,Medium,0,0,0,1,0,0
9571,2013-04-12,7000.0,94110.0,Low,1,0,0,0,0,0
9572,2013-04-15,60000.0,94121.0,Medium,0,0,0,1,0,0
9573,2013-04-15,15000.0,94114.0,Medium,0,0,0,1,0,0
9574,2013-04-15,7000.0,94112.0,Low,1,0,0,0,0,0
9575,2013-04-15,53000.0,94115.0,Medium,0,0,0,1,0,0
9576,2013-04-15,5000.0,94103.0,Low,1,0,0,0,0,0
9577,2013-04-15,1.0,94108.0,Very Low,0,1,0,0,0,0
9578,2013-04-15,16243.0,94102.0,Medium,0,0,0,1,0,0
9579,2013-04-15,369740.0,94103.0,High,0,0,1,0,0,0
9580,2013-04-15,1.0,94108.0,Very Low,0,1,0,0,0,0
9581,2013-04-15,1.0,94105.0,Very Low,0,1,0,0,0,0
9582,2013-04-15,1.0,94111.0,Very Low,0,1,0,0,0,0
9583,2013-04-15,599000.0,94107.0,High,0,0,1,0,0,0
9584,2013-04-15,1.0,94105.0,Very Low,0,1,0,0,0,0
9585,2013-04-15,1.0,94105.0,Very Low,0,1,0,0,0,0
9586,2013-04-15,1436890.0,94103.0,Very High,0,0,0,0,1,0
9587,2013-04-15,2000.0,94108.0,Low,1,0,0,0,0,0
9588,2013-04-15,2000.0,94108.0,Low,1,0,0,0,0,0
9589,2013-04-15,1.0,94111.0,Very Low,0,1,0,0,0,0
9590,2013-04-15,3000.0,94110.0,Low,1,0,0,0,0,0
9591,2013-04-15,1.0,94114.0,Very Low,0,1,0,0,0,0
9592,2013-04-15,18000.0,94111.0,Medium,0,0,0,1,0,0
9593,2013-04-15,22867.0,94108.0,Medium,0,0,0,1,0,0
9594,2013-04-15,14470.0,94118.0,Medium,0,0,0,1,0,0
9595,2013-04-15,9400.0,94110.0,Low,1,0,0,0,0,0
9596,2013-04-15,1.0,94114.0,Very Low,0,1,0,0,0,0
9597,2013-04-15,64000.0,94112.0,Medium,0,0,0,1,0,0
9598,2013-04-15,12000.0,94104.0,Medium,0,0,0,1,0,0
9599,2013-04-15,16500.0,94112.0,Medium,0,0,0,1,0,0
9600,2013-04-15,10075.0,94107.0,Medium,0,0,0,1,0,0
9601,2013-04-15,2000.0,94112.0,Low,1,0,0,0,0,0
9602,2013-04-15,8000.0,94124.0,Low,1,0,0,0,0,0
9603,2013-04-15,24890.0,94122.0,Medium,0,0,0,1,0,0
9604,2013-04-15,12160.0,94114.0,Medium,0,0,0,1,0,0
9605,2013-04-15,1.0,94110.0,Very Low,0,1,0,0,0,0
9606,2013-04-15,1.0,94111.0,Very Low,0,1,0,0,0,0
9607,2013-04-15,30000.0,94118.0,Medium,0,0,0,1,0,0
9608,2013-04-15,1.0,94111.0,Very Low,0,1,0,0,0,0
9609,2013-04-15,25000.0,94121.0,Medium,0,0,0,1,0,0
9610,2013-04-15,20000.0,94115.0,Medium,0,0,0,1,0,0
9611,2013-04-15,1.0,94102.0,Very Low,0,1,0,0,0,0
9612,2013-04-15,1.0,94123.0,Very Low,0,1,0,0,0,0
9613,2013-04-15,5000.0,94104.0,Low,1,0,0,0,0,0
9614,2013-04-15,40000.0,94115.0,Medium,0,0,0,1,0,0
9615,2013-04-15,0.0,94105.0,Very Low,0,1,0,0,0,0
9616,2013-04-15,6000.0,UNKNOWN,Low,1,0,0,0,0,0
9617,2013-04-15,40000.0,94105.0,Medium,0,0,0,1,0,0
9618,2013-04-15,40000.0,94105.0,Medium,0,0,0,1,0,0
9619,2013-04-15,5000.0,94118.0,Low,1,0,0,0,0,0
9620,2013-04-15,5500000.0,94133.0,Very High,0,0,0,0,1,0
9621,2013-04-15,1.0,94114.0,Very Low,0,1,0,0,0,0
9622,2013-04-15,1000.0,94115.0,Very Low,0,1,0,0,0,0
9623,2013-04-15,35000.0,94112.0,Medium,0,0,0,1,0,0
9624,2013-04-15,63488.0,94133.0,Medium,0,0,0,1,0,0
9625,2013-04-15,14133.0,94133.0,Medium,0,0,0,1,0,0
9626,2013-04-15,160000.0,94112.0,High,0,0,1,0,0,0
9627,2013-04-15,111277.0,94102.0,High,0,0,1,0,0,0
9628,2013-04-15,145000.0,94111.0,High,0,0,1,0,0,0
9629,2013-04-15,125000.0,94123.0,High,0,0,1,0,0,0
9630,2013-04-15,300000.0,UNKNOWN,High,0,0,1,0,0,0
9631,2013-04-15,25000.0,94114.0,Medium,0,0,0,1,0,0
9632,2013-04-15,12000.0,94127.0,Medium,0,0,0,1,0,0
9633,2013-04-15,5000.0,94114.0,Low,1,0,0,0,0,0
9634,2013-04-15,6500.0,94114.0,Low,1,0,0,0,0,0
9635,2013-04-15,5000.0,94110.0,Low,1,0,0,0,0,0
9636,2013-04-15,1.0,94114.0,Very Low,0,1,0,0,0,0
9637,2013-04-15,1.0,94114.0,Very Low,0,1,0,0,0,0
9638,2013-04-15,1000.0,94131.0,Very Low,0,1,0,0,0,0
9639,2013-04-15,9900.0,94110.0,Low,1,0,0,0,0,0
9640,2013-04-15,50000.0,94127.0,Medium,0,0,0,1,0,0
9641,2013-04-15,1.0,94105.0,Very Low,0,1,0,0,0,0
9642,2013-04-15,11000.0,94116.0,Medium,0,0,0,1,0,0
9643,2013-04-15,30000.0,94124.0,Medium,0,0,0,1,0,0
9644,2013-04-15,4000.0,94112.0,Low,1,0,0,0,0,0
9645,2013-04-15,1.0,94105.0,Very Low,0,1,0,0,0,0
9646,2013-04-15,1.0,94105.0,Very Low,0,1,0,0,0,0
9647,2013-04-15,39700.0,94124.0,Medium,0,0,0,1,0,0
9648,2013-04-15,15000.0,94102.0,Medium,0,0,0,1,0,0
9649,2013-04-15,15000.0,94102.0,Medium,0,0,0,1,0,0
9650,2013-04-15,8000.0,94115.0,Low,1,0,0,0,0,0
9651,2013-04-15,6500.0,94111.0,Low,1,0,0,0,0,0
9652,2013-04-15,18000.0,94118.0,Medium,0,0,0,1,0,0
9653,2013-04-15,4000.0,94116.0,Low,1,0,0,0,0,0
9654,2013-04-12,162000.0,94131.0,High,0,0,1,0,0,0
9655,2013-04-15,11000.0,94116.0,Medium,0,0,0,1,0,0
9656,2013-04-15,16500.0,94131.0,Medium,0,0,0,1,0,0
9657,2013-04-15,3800.0,94108.0,Low,1,0,0,0,0,0
9658,2013-04-15,2000.0,94104.0,Low,1,0,0,0,0,0
9659,2013-04-15,1.0,94133.0,Very Low,0,1,0,0,0,0
9660,2013-04-15,1.0,94108.0,Very Low,0,1,0,0,0,0
9661,2013-04-15,1.0,94124.0,Very Low,0,1,0,0,0,0
9662,2013-04-15,9980.0,94133.0,Low,1,0,0,0,0,0
9663,2013-04-15,15000.0,94112.0,Medium,0,0,0,1,0,0
9664,2013-04-15,1.0,94109.0,Very Low,0,1,0,0,0,0
9665,2013-04-15,100.0,94109.0,Very Low,0,1,0,0,0,0
9666,2013-04-15,6000.0,94103.0,Low,1,0,0,0,0,0
9667,2013-04-15,50000.0,94127.0,Medium,0,0,0,1,0,0
9668,2013-04-15,45000.0,94114.0,Medium,0,0,0,1,0,0
9669,2013-04-15,39000.0,94134.0,Medium,0,0,0,1,0,0
9670,2013-04-15,100.0,94118.0,Very Low,0,1,0,0,0,0
9671,2013-04-15,175000.0,94105.0,High,0,0,1,0,0,0
9672,2013-04-15,17000.0,94112.0,Medium,0,0,0,1,0,0
9673,2013-04-15,1.0,94117.0,Very Low,0,1,0,0,0,0
9674,2013-04-15,98000.0,94110.0,Medium,0,0,0,1,0,0
9675,2013-04-15,600000.0,94103.0,High,0,0,1,0,0,0
9676,2013-04-15,1.0,94114.0,Very Low,0,1,0,0,0,0
9677,2013-04-15,75000.0,94124.0,Medium,0,0,0,1,0,0
9678,2013-04-15,3000.0,94124.0,Low,1,0,0,0,0,0
9679,2013-04-15,111277.0,94102.0,High,0,0,1,0,0,0
9680,2013-04-15,300000.0,94102.0,High,0,0,1,0,0,0
9681,2013-04-15,200.0,94133.0,Very Low,0,1,0,0,0,0
9682,2013-04-15,5000.0,94110.0,Low,1,0,0,0,0,0
9683,2013-04-15,1.0,94103.0,Very Low,0,1,0,0,0,0
9684,2013-04-15,500.0,94110.0,Very Low,0,1,0,0,0,0
9685,2013-04-15,6000.0,94112.0,Low,1,0,0,0,0,0
9686,2013-04-15,1.0,94121.0,Very Low,0,1,0,0,0,0
9687,2013-04-15,1.0,94121.0,Very Low,0,1,0,0,0,0
9688,2013-04-15,1.0,94110.0,Very Low,0,1,0,0,0,0
9689,2013-04-15,3000.0,94112.0,Low,1,0,0,0,0,0
9690,2013-04-15,45000.0,94121.0,Medium,0,0,0,1,0,0
9691,2013-04-16,1.0,94118.0,Very Low,0,1,0,0,0,0
9692,2013-04-16,137000.0,94118.0,High,0,0,1,0,0,0
9693,2013-04-16,1.0,94133.0,Very Low,0,1,0,0,0,0
9694,2013-04-16,7000.0,94133.0,Low,1,0,0,0,0,0
9695,2013-04-16,7000.0,94123.0,Low,1,0,0,0,0,0
9696,2013-04-16,890.0,94118.0,Very Low,0,1,0,0,0,0
9697,2013-04-16,650.0,94132.0,Very Low,0,1,0,0,0,0
9698,2013-04-16,1300.0,94115.0,Low,1,0,0,0,0,0
9699,2013-04-16,1.0,94124.0,Very Low,0,1,0,0,0,0
9700,2013-04-16,31471.0,94122.0,Medium,0,0,0,1,0,0
9701,2013-04-16,2000.0,94122.0,Low,1,0,0,0,0,0
9702,2013-04-16,2285.0,94110.0,Low,1,0,0,0,0,0
9703,2013-04-16,10000.0,94114.0,Low,1,0,0,0,0,0
9704,2013-04-16,10000.0,94114.0,Low,1,0,0,0,0,0
9705,2013-04-16,3000.0,94105.0,Low,1,0,0,0,0,0
9706,2013-04-16,1.0,94115.0,Very Low,0,1,0,0,0,0
9707,2013-04-16,1.0,94115.0,Very Low,0,1,0,0,0,0
9708,2013-04-16,5760.0,94131.0,Low,1,0,0,0,0,0
9709,2013-04-16,12000.0,94131.0,Medium,0,0,0,1,0,0
9710,2013-04-16,1.0,94118.0,Very Low,0,1,0,0,0,0
9711,2013-04-16,1.0,94123.0,Very Low,0,1,0,0,0,0
9712,2013-04-16,10000.0,94111.0,Low,1,0,0,0,0,0
9713,2013-04-16,7000.0,94116.0,Low,1,0,0,0,0,0
9714,2013-04-16,1.0,94121.0,Very Low,0,1,0,0,0,0
9715,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9716,2013-04-16,6334.0,94117.0,Low,1,0,0,0,0,0
9717,2013-04-16,10000.0,94108.0,Low,1,0,0,0,0,0
9718,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9719,2013-04-16,2000.0,94107.0,Low,1,0,0,0,0,0
9720,2013-04-16,10000.0,94108.0,Low,1,0,0,0,0,0
9721,2013-04-16,4000.0,94105.0,Low,1,0,0,0,0,0
9722,2013-04-16,30000.0,94109.0,Medium,0,0,0,1,0,0
9723,2013-04-16,75190.0,94104.0,Medium,0,0,0,1,0,0
9724,2013-04-16,65000.0,94127.0,Medium,0,0,0,1,0,0
9725,2013-04-16,1.0,94133.0,Very Low,0,1,0,0,0,0
9726,2013-04-16,100000.0,94158.0,Medium,0,0,0,1,0,0
9727,2013-04-16,68800.0,94105.0,Medium,0,0,0,1,0,0
9728,2013-04-16,1545.0,94103.0,Low,1,0,0,0,0,0
9729,2013-04-16,55000.0,94123.0,Medium,0,0,0,1,0,0
9730,2013-04-16,1.0,94122.0,Very Low,0,1,0,0,0,0
9731,2013-04-16,1.0,94121.0,Very Low,0,1,0,0,0,0
9732,2013-04-16,1.0,94122.0,Very Low,0,1,0,0,0,0
9733,2013-04-16,134335.0,94108.0,High,0,0,1,0,0,0
9734,2013-04-16,15000.0,94122.0,Medium,0,0,0,1,0,0
9735,2013-04-16,7000.0,94110.0,Low,1,0,0,0,0,0
9736,2013-04-16,12824.0,94127.0,Medium,0,0,0,1,0,0
9737,2013-04-16,24477.0,94121.0,Medium,0,0,0,1,0,0
9738,2013-04-16,24477.0,94121.0,Medium,0,0,0,1,0,0
9739,2013-04-16,1.0,94116.0,Very Low,0,1,0,0,0,0
9740,2013-04-16,2369.0,94127.0,Low,1,0,0,0,0,0
9741,2013-04-16,55000.0,94133.0,Medium,0,0,0,1,0,0
9742,2013-04-16,2000.0,94127.0,Low,1,0,0,0,0,0
9743,2013-04-16,10000.0,94107.0,Low,1,0,0,0,0,0
9744,2013-04-16,36438.0,94127.0,Medium,0,0,0,1,0,0
9745,2013-04-16,28299.0,94109.0,Medium,0,0,0,1,0,0
9746,2013-04-16,1.0,94121.0,Very Low,0,1,0,0,0,0
9747,2013-04-16,0.0,94114.0,Very Low,0,1,0,0,0,0
9748,2013-04-16,1.0,94114.0,Very Low,0,1,0,0,0,0
9749,2013-04-16,1.0,94114.0,Very Low,0,1,0,0,0,0
9750,2013-04-16,1.0,94114.0,Very Low,0,1,0,0,0,0
9751,2013-04-16,1.0,94114.0,Very Low,0,1,0,0,0,0
9752,2013-04-16,1.0,94114.0,Very Low,0,1,0,0,0,0
9753,2013-04-16,40000.0,94110.0,Medium,0,0,0,1,0,0
9754,2013-04-16,1200.0,94112.0,Low,1,0,0,0,0,0
9755,2013-04-16,4881.0,94111.0,Low,1,0,0,0,0,0
9756,2013-04-16,58800.0,94124.0,Medium,0,0,0,1,0,0
9757,2013-04-16,19000.0,94117.0,Medium,0,0,0,1,0,0
9758,2013-04-16,55000.0,94133.0,Medium,0,0,0,1,0,0
9759,2013-04-16,1000.0,94115.0,Very Low,0,1,0,0,0,0
9760,2013-04-16,1.0,94117.0,Very Low,0,1,0,0,0,0
9761,2013-04-16,64911.0,94104.0,Medium,0,0,0,1,0,0
9762,2013-04-16,1.0,94117.0,Very Low,0,1,0,0,0,0
9763,2013-04-16,75000.0,94102.0,Medium,0,0,0,1,0,0
9764,2013-04-16,52700.0,94122.0,Medium,0,0,0,1,0,0
9765,2013-04-16,547312.0,94107.0,High,0,0,1,0,0,0
9766,2013-04-16,15000.0,94115.0,Medium,0,0,0,1,0,0
9767,2013-04-16,1.0,94115.0,Very Low,0,1,0,0,0,0
9768,2013-04-16,35600.0,94134.0,Medium,0,0,0,1,0,0
9769,2013-04-16,1.0,94103.0,Very Low,0,1,0,0,0,0
9770,2013-04-16,6800.0,94110.0,Low,1,0,0,0,0,0
9771,2013-04-16,5500000.0,94133.0,Very High,0,0,0,0,1,0
9772,2013-04-16,8000.0,94102.0,Low,1,0,0,0,0,0
9773,2013-04-16,500.0,94110.0,Very Low,0,1,0,0,0,0
9774,2013-04-16,5600.0,94114.0,Low,1,0,0,0,0,0
9775,2013-04-16,20800.0,94118.0,Medium,0,0,0,1,0,0
9776,2013-04-16,267.0,94102.0,Very Low,0,1,0,0,0,0
9777,2013-04-16,1.0,94122.0,Very Low,0,1,0,0,0,0
9778,2013-04-16,61300.0,UNKNOWN,Medium,0,0,0,1,0,0
9779,2013-04-16,10000.0,94110.0,Low,1,0,0,0,0,0
9780,2013-04-16,1500.0,94121.0,Low,1,0,0,0,0,0
9781,2013-04-16,111277.0,94102.0,High,0,0,1,0,0,0
9782,2013-04-16,1000.0,94102.0,Very Low,0,1,0,0,0,0
9783,2013-04-16,27000.0,94124.0,Medium,0,0,0,1,0,0
9784,2013-04-16,0.0,94115.0,Very Low,0,1,0,0,0,0
9785,2013-04-16,0.0,94115.0,Very Low,0,1,0,0,0,0
9786,2013-04-16,0.0,94115.0,Very Low,0,1,0,0,0,0
9787,2013-04-16,74000.0,94121.0,Medium,0,0,0,1,0,0
9788,2013-04-16,0.0,94115.0,Very Low,0,1,0,0,0,0
9789,2013-04-16,0.0,94115.0,Very Low,0,1,0,0,0,0
9790,2013-04-16,111277.0,94124.0,High,0,0,1,0,0,0
9791,2013-04-16,8000.0,94108.0,Low,1,0,0,0,0,0
9792,2013-04-16,20000.0,94114.0,Medium,0,0,0,1,0,0
9793,2013-04-16,7500.0,94121.0,Low,1,0,0,0,0,0
9794,2013-04-16,40000.0,94133.0,Medium,0,0,0,1,0,0
9795,2013-04-16,150000.0,94123.0,High,0,0,1,0,0,0
9796,2013-04-16,128000.0,94103.0,High,0,0,1,0,0,0
9797,2013-04-16,200000.0,94110.0,High,0,0,1,0,0,0
9798,2013-04-16,5500.0,94117.0,Low,1,0,0,0,0,0
9799,2013-04-16,61450.0,94110.0,Medium,0,0,0,1,0,0
9800,2013-04-16,1.0,94103.0,Very Low,0,1,0,0,0,0
9801,2013-04-16,0.0,94107.0,Very Low,0,1,0,0,0,0
9802,2013-04-16,1.0,94114.0,Very Low,0,1,0,0,0,0
9803,2013-04-16,1116160.0,94133.0,Very High,0,0,0,0,1,0
9804,2013-04-16,2500.0,94112.0,Low,1,0,0,0,0,0
9805,2013-04-16,30000.0,94114.0,Medium,0,0,0,1,0,0
9806,2013-04-16,1000.0,94103.0,Very Low,0,1,0,0,0,0
9807,2013-04-16,1000.0,94103.0,Very Low,0,1,0,0,0,0
9808,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9809,2013-04-16,1.0,94107.0,Very Low,0,1,0,0,0,0
9810,2013-04-16,35000.0,94121.0,Medium,0,0,0,1,0,0
9811,2013-04-16,4000.0,94127.0,Low,1,0,0,0,0,0
9812,2013-04-16,1.0,94134.0,Very Low,0,1,0,0,0,0
9813,2013-04-16,4000.0,94116.0,Low,1,0,0,0,0,0
9814,2013-04-16,500.0,94116.0,Very Low,0,1,0,0,0,0
9815,2013-04-16,7900.0,94121.0,Low,1,0,0,0,0,0
9816,2013-04-16,39000.0,94117.0,Medium,0,0,0,1,0,0
9817,2013-04-16,1.0,94124.0,Very Low,0,1,0,0,0,0
9818,2013-04-16,11300.0,94117.0,Medium,0,0,0,1,0,0
9819,2013-04-16,3200.0,94109.0,Low,1,0,0,0,0,0
9820,2013-04-16,3000.0,94109.0,Low,1,0,0,0,0,0
9821,2013-04-16,8000.0,94107.0,Low,1,0,0,0,0,0
9822,2013-04-16,5000.0,94116.0,Low,1,0,0,0,0,0
9823,2013-04-16,18280.0,94131.0,Medium,0,0,0,1,0,0
9824,2013-04-16,5000.0,94103.0,Low,1,0,0,0,0,0
9825,2013-04-16,2000.0,94107.0,Low,1,0,0,0,0,0
9826,2013-04-16,267.0,94118.0,Very Low,0,1,0,0,0,0
9827,2013-04-16,1.0,94109.0,Very Low,0,1,0,0,0,0
9828,2013-04-16,3000.0,94124.0,Low,1,0,0,0,0,0
9829,2013-04-16,1.0,94118.0,Very Low,0,1,0,0,0,0
9830,2013-04-16,0.0,94111.0,Very Low,0,1,0,0,0,0
9831,2013-04-16,1.0,94123.0,Very Low,0,1,0,0,0,0
9832,2013-04-16,4000.0,94117.0,Low,1,0,0,0,0,0
9833,2013-04-16,4000.0,94108.0,Low,1,0,0,0,0,0
9834,2013-04-16,66000.0,94112.0,Medium,0,0,0,1,0,0
9835,2013-04-16,8675.0,94127.0,Low,1,0,0,0,0,0
9836,2013-04-16,7000.0,94122.0,Low,1,0,0,0,0,0
9837,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9838,2013-04-16,6300.0,94103.0,Low,1,0,0,0,0,0
9839,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9840,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9841,2013-04-16,7600.0,94121.0,Low,1,0,0,0,0,0
9842,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9843,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9844,2013-04-16,1.0,94110.0,Very Low,0,1,0,0,0,0
9845,2013-04-16,1.0,94105.0,Very Low,0,1,0,0,0,0
9846,2013-04-16,45000.0,94108.0,Medium,0,0,0,1,0,0
9847,2013-04-16,1.0,94123.0,Very Low,0,1,0,0,0,0
9848,2013-04-16,188000.0,94127.0,High,0,0,1,0,0,0
9849,2013-04-16,25000.0,94122.0,Medium,0,0,0,1,0,0
9850,2013-04-16,6000.0,94121.0,Low,1,0,0,0,0,0
9851,2013-04-16,600.0,94110.0,Very Low,0,1,0,0,0,0
9852,2013-04-16,15000.0,94118.0,Medium,0,0,0,1,0,0
9853,2013-04-16,30000.0,94112.0,Medium,0,0,0,1,0,0
9854,2013-04-17,3500.0,94103.0,Low,1,0,0,0,0,0
9855,2013-04-17,3000.0,94111.0,Low,1,0,0,0,0,0
9856,2013-04-17,1500.0,94111.0,Low,1,0,0,0,0,0
9857,2013-04-17,20000.0,94131.0,Medium,0,0,0,1,0,0
9858,2013-04-17,19000.0,94102.0,Medium,0,0,0,1,0,0
9859,2013-04-17,15000.0,94131.0,Medium,0,0,0,1,0,0
9860,2013-04-17,11805.0,94112.0,Medium,0,0,0,1,0,0
9861,2013-04-17,43560.0,94134.0,Medium,0,0,0,1,0,0
9862,2013-04-17,99100.0,94110.0,Medium,0,0,0,1,0,0
9863,2013-04-17,1.0,94114.0,Very Low,0,1,0,0,0,0
9864,2013-04-17,1.0,94114.0,Very Low,0,1,0,0,0,0
9865,2013-04-17,10000.0,94110.0,Low,1,0,0,0,0,0
9866,2013-04-17,21000.0,UNKNOWN,Medium,0,0,0,1,0,0
9867,2013-04-17,3200.0,94111.0,Low,1,0,0,0,0,0
9868,2013-04-17,1.0,94108.0,Very Low,0,1,0,0,0,0
9869,2013-04-17,142848.0,94110.0,High,0,0,1,0,0,0
9870,2013-04-17,6000.0,94105.0,Low,1,0,0,0,0,0
9871,2013-04-17,72000.0,94105.0,Medium,0,0,0,1,0,0
9872,2013-04-17,1.0,94110.0,Very Low,0,1,0,0,0,0
9873,2013-04-17,1875.0,94111.0,Low,1,0,0,0,0,0
9874,2013-04-17,25700.0,94103.0,Medium,0,0,0,1,0,0
9875,2013-04-17,4800.0,94116.0,Low,1,0,0,0,0,0
9876,2013-04-17,1425.0,94104.0,Low,1,0,0,0,0,0
9877,2013-04-17,3000.0,94115.0,Low,1,0,0,0,0,0
9878,2013-04-17,190000.0,94134.0,High,0,0,1,0,0,0
9879,2013-04-17,750000.0,94134.0,High,0,0,1,0,0,0
9880,2013-04-17,1200.0,94107.0,Low,1,0,0,0,0,0
9881,2013-04-17,3000.0,94123.0,Low,1,0,0,0,0,0
9882,2013-04-17,1.0,94133.0,Very Low,0,1,0,0,0,0
9883,2013-04-17,1.0,94132.0,Very Low,0,1,0,0,0,0
9884,2013-04-17,45000.0,94123.0,Medium,0,0,0,1,0,0
9885,2013-04-17,15000.0,94118.0,Medium,0,0,0,1,0,0
9886,2013-04-17,25000.0,94105.0,Medium,0,0,0,1,0,0
9887,2013-04-17,230025.0,94124.0,High,0,0,1,0,0,0
9888,2013-04-17,30000.0,94110.0,Medium,0,0,0,1,0,0
9889,2013-04-17,1.0,94117.0,Very Low,0,1,0,0,0,0
9890,2013-04-10,5000.0,94133.0,Low,1,0,0,0,0,0
9891,2013-04-17,5000.0,94117.0,Low,1,0,0,0,0,0
9892,2013-04-10,5000.0,94133.0,Low,1,0,0,0,0,0
9893,2013-04-17,5600.0,94122.0,Low,1,0,0,0,0,0
9894,2013-04-17,9037.0,94110.0,Low,1,0,0,0,0,0
9895,2013-04-17,1450.0,94108.0,Low,1,0,0,0,0,0
9896,2013-04-17,8000.0,94131.0,Low,1,0,0,0,0,0
9897,2013-04-17,10000.0,94107.0,Low,1,0,0,0,0,0
9898,2013-04-17,2000.0,94108.0,Low,1,0,0,0,0,0
9899,2013-04-17,25000.0,94105.0,Medium,0,0,0,1,0,0
9900,2013-04-17,15000.0,94103.0,Medium,0,0,0,1,0,0
9901,2013-04-17,1000.0,94102.0,Very Low,0,1,0,0,0,0
9902,2013-04-17,45000.0,94123.0,Medium,0,0,0,1,0,0
9903,2013-04-17,1.0,94103.0,Very Low,0,1,0,0,0,0
9904,2013-04-17,142000.0,94123.0,High,0,0,1,0,0,0
9905,2013-04-17,280000.0,94105.0,High,0,0,1,0,0,0
9906,2013-04-17,5000.0,94118.0,Low,1,0,0,0,0,0
9907,2013-04-17,5000.0,94118.0,Low,1,0,0,0,0,0
9908,2013-04-17,1.0,94112.0,Very Low,0,1,0,0,0,0
9909,2013-04-17,87000.0,94105.0,Medium,0,0,0,1,0,0
9910,2013-04-17,50000.0,94107.0,Medium,0,0,0,1,0,0
9911,2013-01-25,2500.0,94114.0,Low,1,0,0,0,0,0
9912,2013-04-17,1.0,94102.0,Very Low,0,1,0,0,0,0
9913,2013-04-17,8500.0,94110.0,Low,1,0,0,0,0,0
9914,2013-04-17,8500.0,94116.0,Low,1,0,0,0,0,0
9915,2013-04-17,111277.0,94110.0,High,0,0,1,0,0,0
9916,2013-04-17,3700.0,94103.0,Low,1,0,0,0,0,0
9917,2013-04-17,1.0,94103.0,Very Low,0,1,0,0,0,0
9918,2013-04-17,12260.0,94127.0,Medium,0,0,0,1,0,0
9919,2013-04-17,229000.0,94108.0,High,0,0,1,0,0,0
9920,2013-04-17,8400.0,94127.0,Low,1,0,0,0,0,0
9921,2013-04-17,16000.0,94116.0,Medium,0,0,0,1,0,0
9922,2013-04-17,1.0,94103.0,Very Low,0,1,0,0,0,0
9923,2013-04-17,14000.0,94117.0,Medium,0,0,0,1,0,0
9924,2013-04-17,1.0,94131.0,Very Low,0,1,0,0,0,0
9925,2013-04-17,275000.0,94105.0,High,0,0,1,0,0,0
9926,2013-04-17,8500.0,94103.0,Low,1,0,0,0,0,0
9927,2013-04-17,10000.0,94107.0,Low,1,0,0,0,0,0
9928,2013-04-17,3500.0,94127.0,Low,1,0,0,0,0,0
9929,2013-04-17,10000.0,94108.0,Low,1,0,0,0,0,0
9930,2013-04-17,16000.0,94115.0,Medium,0,0,0,1,0,0
9931,2013-04-02,0.0,94111.0,Very Low,0,1,0,0,0,0
9932,2013-04-17,2500.0,94105.0,Low,1,0,0,0,0,0
9933,2013-04-17,80000.0,94107.0,Medium,0,0,0,1,0,0
9934,2013-04-17,10000.0,94105.0,Low,1,0,0,0,0,0
9935,2013-04-17,800.0,94110.0,Very Low,0,1,0,0,0,0
9936,2013-04-17,10000.0,UNKNOWN,Low,1,0,0,0,0,0
9937,2013-04-17,160000.0,94103.0,High,0,0,1,0,0,0
9938,2013-04-17,1.0,94131.0,Very Low,0,1,0,0,0,0
9939,2013-04-17,160000.0,94103.0,High,0,0,1,0,0,0
9940,2013-04-17,20000.0,94114.0,Medium,0,0,0,1,0,0
9941,2013-04-17,111277.0,94108.0,High,0,0,1,0,0,0
9942,2013-04-17,12000.0,94110.0,Medium,0,0,0,1,0,0
9943,2013-04-17,100000.0,94122.0,Medium,0,0,0,1,0,0
9944,2013-04-17,1.0,94107.0,Very Low,0,1,0,0,0,0
9945,2013-04-17,1.0,94133.0,Very Low,0,1,0,0,0,0
9946,2013-04-17,28000.0,94123.0,Medium,0,0,0,1,0,0
9947,2013-04-17,1.0,94123.0,Very Low,0,1,0,0,0,0
9948,2013-03-05,30000.0,94133.0,Medium,0,0,0,1,0,0
9949,2013-04-17,1.0,94115.0,Very Low,0,1,0,0,0,0
9950,2013-04-17,1.0,94117.0,Very Low,0,1,0,0,0,0
